% WordBreakProperty-10.0.0.txt
% Date: 2017-03-10, 02:00:42 GMT
% © 2017 Unicode®, Inc.
% Unicode and the Unicode Logo are registered trademarks of Unicode, Inc. in the U.S. and other countries.
% For terms of use, see http://www.unicode.org/terms_of_use.html
%
% Unicode Character Database
%   For documentation, see http://www.unicode.org/reports/tr44/

% ================================================

% Property:	Word_Break

%  All code points not explicitly listed for Word_Break
%  have the value Other (XX).

% @missing: 16#0000..16#10FFFF; Other

% ================================================

16#110D0..16#110E8  ; ALetter % Lo  [25] SORA SOMPENG LETTER SAH..16#SORA SOMPENG LETTER MAE
16#11103..16#11126  ; ALetter % Lo  [36] CHAKMA LETTER AA..16#CHAKMA LETTER HAA
16#11150..16#11172  ; ALetter % Lo  [35] MAHAJANI LETTER A..16#MAHAJANI LETTER RRA
16#11176         ; ALetter % Lo       MAHAJANI LIGATURE SHRI
16#11183..16#111B2  ; ALetter % Lo  [48] SHARADA LETTER A..16#SHARADA LETTER HA
16#111C1..16#111C4  ; ALetter % Lo   [4] SHARADA SIGN AVAGRAHA..16#SHARADA OM
16#111DA         ; ALetter % Lo       SHARADA EKAM
16#111DC         ; ALetter % Lo       SHARADA HEADSTROKE
16#11200..16#11211  ; ALetter % Lo  [18] KHOJKI LETTER A..16#KHOJKI LETTER JJA
16#11213..16#1122B  ; ALetter % Lo  [25] KHOJKI LETTER NYA..16#KHOJKI LETTER LLA
16#11280..16#11286  ; ALetter % Lo   [7] MULTANI LETTER A..16#MULTANI LETTER GA
16#11288         ; ALetter % Lo       MULTANI LETTER GHA
16#1128A..16#1128D  ; ALetter % Lo   [4] MULTANI LETTER CA..16#MULTANI LETTER JJA
16#1128F..16#1129D  ; ALetter % Lo  [15] MULTANI LETTER NYA..16#MULTANI LETTER BA
16#1129F..16#112A8  ; ALetter % Lo  [10] MULTANI LETTER BHA..16#MULTANI LETTER RHA
16#112B0..16#112DE  ; ALetter % Lo  [47] KHUDAWADI LETTER A..16#KHUDAWADI LETTER HA
16#11305..16#1130C  ; ALetter % Lo   [8] GRANTHA LETTER A..16#GRANTHA LETTER VOCALIC L
16#1130F..16#11310  ; ALetter % Lo   [2] GRANTHA LETTER EE..16#GRANTHA LETTER AI
16#11313..16#11328  ; ALetter % Lo  [22] GRANTHA LETTER OO..16#GRANTHA LETTER NA
16#1132A..16#11330  ; ALetter % Lo   [7] GRANTHA LETTER PA..16#GRANTHA LETTER RA
16#11332..16#11333  ; ALetter % Lo   [2] GRANTHA LETTER LA..16#GRANTHA LETTER LLA
16#11335..16#11339  ; ALetter % Lo   [5] GRANTHA LETTER VA..16#GRANTHA LETTER HA
16#1133D         ; ALetter % Lo       GRANTHA SIGN AVAGRAHA
16#11350         ; ALetter % Lo       GRANTHA OM
16#1135D..16#11361  ; ALetter % Lo   [5] GRANTHA SIGN PLUTA..16#GRANTHA LETTER VOCALIC LL
16#11400..16#11434  ; ALetter % Lo  [53] NEWA LETTER A..16#NEWA LETTER HA
16#11447..16#1144A  ; ALetter % Lo   [4] NEWA SIGN AVAGRAHA..16#NEWA SIDDHI
16#11480..16#114AF  ; ALetter % Lo  [48] TIRHUTA ANJI..16#TIRHUTA LETTER HA
16#114C4..16#114C5  ; ALetter % Lo   [2] TIRHUTA SIGN AVAGRAHA..16#TIRHUTA GVANG
16#114C7         ; ALetter % Lo       TIRHUTA OM
16#11580..16#115AE  ; ALetter % Lo  [47] SIDDHAM LETTER A..16#SIDDHAM LETTER HA
16#115D8..16#115DB  ; ALetter % Lo   [4] SIDDHAM LETTER THREE-CIRCLE ALTERNATE I..16#SIDDHAM LETTER ALTERNATE U
16#11600..16#1162F  ; ALetter % Lo  [48] MODI LETTER A..16#MODI LETTER LLA
16#11644         ; ALetter % Lo       MODI SIGN HUVA
16#11680..16#116AA  ; ALetter % Lo  [43] TAKRI LETTER A..16#TAKRI LETTER RRA
16#118A0..16#118DF  ; ALetter % L&  [64] WARANG CITI CAPITAL LETTER NGAA..16#WARANG CITI SMALL LETTER VIYO
16#118FF         ; ALetter % Lo       WARANG CITI OM
16#11A00         ; ALetter % Lo       ZANABAZAR SQUARE LETTER A
16#11A0B..16#11A32  ; ALetter % Lo  [40] ZANABAZAR SQUARE LETTER KA..16#ZANABAZAR SQUARE LETTER KSSA
16#11A3A         ; ALetter % Lo       ZANABAZAR SQUARE CLUSTER-INITIAL LETTER RA
16#11A50         ; ALetter % Lo       SOYOMBO LETTER A
16#11A5C..16#11A83  ; ALetter % Lo  [40] SOYOMBO LETTER KA..16#SOYOMBO LETTER KSSA
16#11A86..16#11A89  ; ALetter % Lo   [4] SOYOMBO CLUSTER-INITIAL LETTER RA..16#SOYOMBO CLUSTER-INITIAL LETTER SA
16#11AC0..16#11AF8  ; ALetter % Lo  [57] PAU CIN HAU LETTER PA..16#PAU CIN HAU GLOTTAL STOP FINAL
16#11C00..16#11C08  ; ALetter % Lo   [9] BHAIKSUKI LETTER A..16#BHAIKSUKI LETTER VOCALIC L
16#11C0A..16#11C2E  ; ALetter % Lo  [37] BHAIKSUKI LETTER E..16#BHAIKSUKI LETTER HA
16#11C40         ; ALetter % Lo       BHAIKSUKI SIGN AVAGRAHA
16#11C72..16#11C8F  ; ALetter % Lo  [30] MARCHEN LETTER KA..16#MARCHEN LETTER A
16#11D00..16#11D06  ; ALetter % Lo   [7] MASARAM GONDI LETTER A..16#MASARAM GONDI LETTER E
16#11D08..16#11D09  ; ALetter % Lo   [2] MASARAM GONDI LETTER AI..16#MASARAM GONDI LETTER O
16#11D0B..16#11D30  ; ALetter % Lo  [38] MASARAM GONDI LETTER AU..16#MASARAM GONDI LETTER TRA
16#11D46         ; ALetter % Lo       MASARAM GONDI REPHA
16#12000..16#12399  ; ALetter % Lo [922] CUNEIFORM SIGN A..16#CUNEIFORM SIGN U U
16#12400..16#1246E  ; ALetter % Nl [111] CUNEIFORM NUMERIC SIGN TWO ASH..16#CUNEIFORM NUMERIC SIGN NINE U VARIANT FORM
16#12480..16#12543  ; ALetter % Lo [196] CUNEIFORM SIGN AB TIMES NUN TENU..16#CUNEIFORM SIGN ZU5 TIMES THREE DISH TENU
16#13000..16#1342E  ; ALetter % Lo [1071] EGYPTIAN HIEROGLYPH A001..16#EGYPTIAN HIEROGLYPH AA032
16#14400..16#14646  ; ALetter % Lo [583] ANATOLIAN HIEROGLYPH A001..16#ANATOLIAN HIEROGLYPH A530
16#16800..16#16A38  ; ALetter % Lo [569] BAMUM LETTER PHASE-A NGKUE MFON..16#BAMUM LETTER PHASE-F VUEQ
16#16A40..16#16A5E  ; ALetter % Lo  [31] MRO LETTER TA..16#MRO LETTER TEK
16#16AD0..16#16AED  ; ALetter % Lo  [30] BASSA VAH LETTER ENNI..16#BASSA VAH LETTER I
16#16B00..16#16B2F  ; ALetter % Lo  [48] PAHAWH HMONG VOWEL KEEB..16#PAHAWH HMONG CONSONANT CAU
16#16B40..16#16B43  ; ALetter % Lm   [4] PAHAWH HMONG SIGN VOS SEEV..16#PAHAWH HMONG SIGN IB YAM
16#16B63..16#16B77  ; ALetter % Lo  [21] PAHAWH HMONG SIGN VOS LUB..16#PAHAWH HMONG SIGN CIM NRES TOS
16#16B7D..16#16B8F  ; ALetter % Lo  [19] PAHAWH HMONG CLAN SIGN TSHEEJ..16#PAHAWH HMONG CLAN SIGN VWJ
16#16F00..16#16F44  ; ALetter % Lo  [69] MIAO LETTER PA..16#MIAO LETTER HHA
16#16F50         ; ALetter % Lo       MIAO LETTER NASALIZATION
16#16F93..16#16F9F  ; ALetter % Lm  [13] MIAO LETTER TONE-2..16#MIAO LETTER REFORMED TONE-8
16#16FE0..16#16FE1  ; ALetter % Lm   [2] TANGUT ITERATION MARK..16#NUSHU ITERATION MARK
16#1BC00..16#1BC6A  ; ALetter % Lo [107] DUPLOYAN LETTER H..16#DUPLOYAN LETTER VOCALIC M
16#1BC70..16#1BC7C  ; ALetter % Lo  [13] DUPLOYAN AFFIX LEFT HORIZONTAL SECANT..16#DUPLOYAN AFFIX ATTACHED TANGENT HOOK
16#1BC80..16#1BC88  ; ALetter % Lo   [9] DUPLOYAN AFFIX HIGH ACUTE..16#DUPLOYAN AFFIX HIGH VERTICAL
16#1BC90..16#1BC99  ; ALetter % Lo  [10] DUPLOYAN AFFIX LOW ACUTE..16#DUPLOYAN AFFIX LOW ARROW
16#1D400..16#1D454  ; ALetter % L&  [85] MATHEMATICAL BOLD CAPITAL A..16#MATHEMATICAL ITALIC SMALL G
16#1D456..16#1D49C  ; ALetter % L&  [71] MATHEMATICAL ITALIC SMALL I..16#MATHEMATICAL SCRIPT CAPITAL A
16#1D49E..16#1D49F  ; ALetter % L&   [2] MATHEMATICAL SCRIPT CAPITAL C..16#MATHEMATICAL SCRIPT CAPITAL D
16#1D4A2         ; ALetter % L&       MATHEMATICAL SCRIPT CAPITAL G
16#1D4A5..16#1D4A6  ; ALetter % L&   [2] MATHEMATICAL SCRIPT CAPITAL J..16#MATHEMATICAL SCRIPT CAPITAL K
16#1D4A9..16#1D4AC  ; ALetter % L&   [4] MATHEMATICAL SCRIPT CAPITAL N..16#MATHEMATICAL SCRIPT CAPITAL Q
16#1D4AE..16#1D4B9  ; ALetter % L&  [12] MATHEMATICAL SCRIPT CAPITAL S..16#MATHEMATICAL SCRIPT SMALL D
16#1D4BB         ; ALetter % L&       MATHEMATICAL SCRIPT SMALL F
16#1D4BD..16#1D4C3  ; ALetter % L&   [7] MATHEMATICAL SCRIPT SMALL H..16#MATHEMATICAL SCRIPT SMALL N
16#1D4C5..16#1D505  ; ALetter % L&  [65] MATHEMATICAL SCRIPT SMALL P..16#MATHEMATICAL FRAKTUR CAPITAL B
16#1D507..16#1D50A  ; ALetter % L&   [4] MATHEMATICAL FRAKTUR CAPITAL D..16#MATHEMATICAL FRAKTUR CAPITAL G
16#1D50D..16#1D514  ; ALetter % L&   [8] MATHEMATICAL FRAKTUR CAPITAL J..16#MATHEMATICAL FRAKTUR CAPITAL Q
16#1D516..16#1D51C  ; ALetter % L&   [7] MATHEMATICAL FRAKTUR CAPITAL S..16#MATHEMATICAL FRAKTUR CAPITAL Y
16#1D51E..16#1D539  ; ALetter % L&  [28] MATHEMATICAL FRAKTUR SMALL A..16#MATHEMATICAL DOUBLE-STRUCK CAPITAL B
16#1D53B..16#1D53E  ; ALetter % L&   [4] MATHEMATICAL DOUBLE-STRUCK CAPITAL D..16#MATHEMATICAL DOUBLE-STRUCK CAPITAL G
16#1D540..16#1D544  ; ALetter % L&   [5] MATHEMATICAL DOUBLE-STRUCK CAPITAL I..16#MATHEMATICAL DOUBLE-STRUCK CAPITAL M
16#1D546         ; ALetter % L&       MATHEMATICAL DOUBLE-STRUCK CAPITAL O
16#1D54A..16#1D550  ; ALetter % L&   [7] MATHEMATICAL DOUBLE-STRUCK CAPITAL S..16#MATHEMATICAL DOUBLE-STRUCK CAPITAL Y
16#1D552..16#1D6A5  ; ALetter % L& [340] MATHEMATICAL DOUBLE-STRUCK SMALL A..16#MATHEMATICAL ITALIC SMALL DOTLESS J
16#1D6A8..16#1D6C0  ; ALetter % L&  [25] MATHEMATICAL BOLD CAPITAL ALPHA..16#MATHEMATICAL BOLD CAPITAL OMEGA
16#1D6C2..16#1D6DA  ; ALetter % L&  [25] MATHEMATICAL BOLD SMALL ALPHA..16#MATHEMATICAL BOLD SMALL OMEGA
16#1D6DC..16#1D6FA  ; ALetter % L&  [31] MATHEMATICAL BOLD EPSILON SYMBOL..16#MATHEMATICAL ITALIC CAPITAL OMEGA
16#1D6FC..16#1D714  ; ALetter % L&  [25] MATHEMATICAL ITALIC SMALL ALPHA..16#MATHEMATICAL ITALIC SMALL OMEGA
16#1D716..16#1D734  ; ALetter % L&  [31] MATHEMATICAL ITALIC EPSILON SYMBOL..16#MATHEMATICAL BOLD ITALIC CAPITAL OMEGA
16#1D736..16#1D74E  ; ALetter % L&  [25] MATHEMATICAL BOLD ITALIC SMALL ALPHA..16#MATHEMATICAL BOLD ITALIC SMALL OMEGA
16#1D750..16#1D76E  ; ALetter % L&  [31] MATHEMATICAL BOLD ITALIC EPSILON SYMBOL..16#MATHEMATICAL SANS-SERIF BOLD CAPITAL OMEGA
16#1D770..16#1D788  ; ALetter % L&  [25] MATHEMATICAL SANS-SERIF BOLD SMALL ALPHA..16#MATHEMATICAL SANS-SERIF BOLD SMALL OMEGA
16#1D78A..16#1D7A8  ; ALetter % L&  [31] MATHEMATICAL SANS-SERIF BOLD EPSILON SYMBOL..16#MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMEGA
16#1D7AA..16#1D7C2  ; ALetter % L&  [25] MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ALPHA..16#MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL OMEGA
16#1D7C4..16#1D7CB  ; ALetter % L&   [8] MATHEMATICAL SANS-SERIF BOLD ITALIC EPSILON SYMBOL..16#MATHEMATICAL BOLD SMALL DIGAMMA
16#1E800..16#1E8C4  ; ALetter % Lo [197] MENDE KIKAKUI SYLLABLE M001 KI..16#MENDE KIKAKUI SYLLABLE M060 NYON
16#1E900..16#1E943  ; ALetter % L&  [68] ADLAM CAPITAL LETTER ALIF..16#ADLAM SMALL LETTER SHA
16#1EE00..16#1EE03  ; ALetter % Lo   [4] ARABIC MATHEMATICAL ALEF..16#ARABIC MATHEMATICAL DAL
16#1EE05..16#1EE1F  ; ALetter % Lo  [27] ARABIC MATHEMATICAL WAW..16#ARABIC MATHEMATICAL DOTLESS QAF
16#1EE21..16#1EE22  ; ALetter % Lo   [2] ARABIC MATHEMATICAL INITIAL BEH..16#ARABIC MATHEMATICAL INITIAL JEEM
16#1EE24         ; ALetter % Lo       ARABIC MATHEMATICAL INITIAL HEH
16#1EE27         ; ALetter % Lo       ARABIC MATHEMATICAL INITIAL HAH
16#1EE29..16#1EE32  ; ALetter % Lo  [10] ARABIC MATHEMATICAL INITIAL YEH..16#ARABIC MATHEMATICAL INITIAL QAF
16#1EE34..16#1EE37  ; ALetter % Lo   [4] ARABIC MATHEMATICAL INITIAL SHEEN..16#ARABIC MATHEMATICAL INITIAL KHAH
16#1EE39         ; ALetter % Lo       ARABIC MATHEMATICAL INITIAL DAD
16#1EE3B         ; ALetter % Lo       ARABIC MATHEMATICAL INITIAL GHAIN
16#1EE42         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED JEEM
16#1EE47         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED HAH
16#1EE49         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED YEH
16#1EE4B         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED LAM
16#1EE4D..16#1EE4F  ; ALetter % Lo   [3] ARABIC MATHEMATICAL TAILED NOON..16#ARABIC MATHEMATICAL TAILED AIN
16#1EE51..16#1EE52  ; ALetter % Lo   [2] ARABIC MATHEMATICAL TAILED SAD..16#ARABIC MATHEMATICAL TAILED QAF
16#1EE54         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED SHEEN
16#1EE57         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED KHAH
16#1EE59         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED DAD
16#1EE5B         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED GHAIN
16#1EE5D         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED DOTLESS NOON
16#1EE5F         ; ALetter % Lo       ARABIC MATHEMATICAL TAILED DOTLESS QAF
16#1EE61..16#1EE62  ; ALetter % Lo   [2] ARABIC MATHEMATICAL STRETCHED BEH..16#ARABIC MATHEMATICAL STRETCHED JEEM
16#1EE64         ; ALetter % Lo       ARABIC MATHEMATICAL STRETCHED HEH
16#1EE67..16#1EE6A  ; ALetter % Lo   [4] ARABIC MATHEMATICAL STRETCHED HAH..16#ARABIC MATHEMATICAL STRETCHED KAF
16#1EE6C..16#1EE72  ; ALetter % Lo   [7] ARABIC MATHEMATICAL STRETCHED MEEM..16#ARABIC MATHEMATICAL STRETCHED QAF
16#1EE74..16#1EE77  ; ALetter % Lo   [4] ARABIC MATHEMATICAL STRETCHED SHEEN..16#ARABIC MATHEMATICAL STRETCHED KHAH
16#1EE79..16#1EE7C  ; ALetter % Lo   [4] ARABIC MATHEMATICAL STRETCHED DAD..16#ARABIC MATHEMATICAL STRETCHED DOTLESS BEH
16#1EE7E         ; ALetter % Lo       ARABIC MATHEMATICAL STRETCHED DOTLESS FEH
16#1EE80..16#1EE89  ; ALetter % Lo  [10] ARABIC MATHEMATICAL LOOPED ALEF..16#ARABIC MATHEMATICAL LOOPED YEH
16#1EE8B..16#1EE9B  ; ALetter % Lo  [17] ARABIC MATHEMATICAL LOOPED LAM..16#ARABIC MATHEMATICAL LOOPED GHAIN
16#1EEA1..16#1EEA3  ; ALetter % Lo   [3] ARABIC MATHEMATICAL DOUBLE-STRUCK BEH..16#ARABIC MATHEMATICAL DOUBLE-STRUCK DAL
16#1EEA5..16#1EEA9  ; ALetter % Lo   [5] ARABIC MATHEMATICAL DOUBLE-STRUCK WAW..16#ARABIC MATHEMATICAL DOUBLE-STRUCK YEH
16#1EEAB..16#1EEBB  ; ALetter % Lo  [17] ARABIC MATHEMATICAL DOUBLE-STRUCK LAM..16#ARABIC MATHEMATICAL DOUBLE-STRUCK GHAIN
16#1F130..16#1F149  ; ALetter % So  [26] SQUARED LATIN CAPITAL LETTER A..16#SQUARED LATIN CAPITAL LETTER Z
16#1F150..16#1F169  ; ALetter % So  [26] NEGATIVE CIRCLED LATIN CAPITAL LETTER A..16#NEGATIVE CIRCLED LATIN CAPITAL LETTER Z
16#1F170..16#1F189  ; ALetter % So  [26] NEGATIVE SQUARED LATIN CAPITAL LETTER A..16#NEGATIVE SQUARED LATIN CAPITAL LETTER Z

% Total code points: 28179

% ================================================

16#003A          ; MidLetter % Po       COLON
16#00B7          ; MidLetter % Po       MIDDLE DOT
16#0387          ; MidLetter % Po       GREEK ANO TELEIA
16#05F4          ; MidLetter % Po       HEBREW PUNCTUATION GERSHAYIM
16#2027          ; MidLetter % Po       HYPHENATION POINT
16#FE13          ; MidLetter % Po       PRESENTATION FORM FOR VERTICAL COLON
16#FE55          ; MidLetter % Po       SMALL COLON
16#FF1A          ; MidLetter % Po       FULLWIDTH COLON

% Total code points: 8

% ================================================

16#002C          ; MidNum % Po       COMMA
16#003B          ; MidNum % Po       SEMICOLON
16#037E          ; MidNum % Po       GREEK QUESTION MARK
16#0589          ; MidNum % Po       ARMENIAN FULL STOP
16#060C..16#060D    ; MidNum % Po   [2] ARABIC COMMA..16#ARABIC DATE SEPARATOR
16#066C          ; MidNum % Po       ARABIC THOUSANDS SEPARATOR
16#07F8          ; MidNum % Po       NKO COMMA
16#2044          ; MidNum % Sm       FRACTION SLASH
16#FE10          ; MidNum % Po       PRESENTATION FORM FOR VERTICAL COMMA
16#FE14          ; MidNum % Po       PRESENTATION FORM FOR VERTICAL SEMICOLON
16#FE50          ; MidNum % Po       SMALL COMMA
16#FE54          ; MidNum % Po       SMALL SEMICOLON
16#FF0C          ; MidNum % Po       FULLWIDTH COMMA
16#FF1B          ; MidNum % Po       FULLWIDTH SEMICOLON

% Total code points: 15

% ================================================

16#002E          ; MidNumLet % Po       FULL STOP
16#2018          ; MidNumLet % Pi       LEFT SINGLE QUOTATION MARK
16#2019          ; MidNumLet % Pf       RIGHT SINGLE QUOTATION MARK
16#2024          ; MidNumLet % Po       ONE DOT LEADER
16#FE52          ; MidNumLet % Po       SMALL FULL STOP
16#FF07          ; MidNumLet % Po       FULLWIDTH APOSTROPHE
16#FF0E          ; MidNumLet % Po       FULLWIDTH FULL STOP

% Total code points: 7

% ================================================

16#0030..16#0039    ; Numeric % Nd  [10] DIGIT ZERO..16#DIGIT NINE
16#0660..16#0669    ; Numeric % Nd  [10] ARABIC-INDIC DIGIT ZERO..16#ARABIC-INDIC DIGIT NINE
16#066B          ; Numeric % Po       ARABIC DECIMAL SEPARATOR
16#06F0..16#06F9    ; Numeric % Nd  [10] EXTENDED ARABIC-INDIC DIGIT ZERO..16#EXTENDED ARABIC-INDIC DIGIT NINE
16#07C0..16#07C9    ; Numeric % Nd  [10] NKO DIGIT ZERO..16#NKO DIGIT NINE
16#0966..16#096F    ; Numeric % Nd  [10] DEVANAGARI DIGIT ZERO..16#DEVANAGARI DIGIT NINE
16#09E6..16#09EF    ; Numeric % Nd  [10] BENGALI DIGIT ZERO..16#BENGALI DIGIT NINE
16#0A66..16#0A6F    ; Numeric % Nd  [10] GURMUKHI DIGIT ZERO..16#GURMUKHI DIGIT NINE
16#0AE6..16#0AEF    ; Numeric % Nd  [10] GUJARATI DIGIT ZERO..16#GUJARATI DIGIT NINE
16#0B66..16#0B6F    ; Numeric % Nd  [10] ORIYA DIGIT ZERO..16#ORIYA DIGIT NINE
16#0BE6..16#0BEF    ; Numeric % Nd  [10] TAMIL DIGIT ZERO..16#TAMIL DIGIT NINE
16#0C66..16#0C6F    ; Numeric % Nd  [10] TELUGU DIGIT ZERO..16#TELUGU DIGIT NINE
16#0CE6..16#0CEF    ; Numeric % Nd  [10] KANNADA DIGIT ZERO..16#KANNADA DIGIT NINE
16#0D66..16#0D6F    ; Numeric % Nd  [10] MALAYALAM DIGIT ZERO..16#MALAYALAM DIGIT NINE
16#0DE6..16#0DEF    ; Numeric % Nd  [10] SINHALA LITH DIGIT ZERO..16#SINHALA LITH DIGIT NINE
16#0E50..16#0E59    ; Numeric % Nd  [10] THAI DIGIT ZERO..16#THAI DIGIT NINE
16#0ED0..16#0ED9    ; Numeric % Nd  [10] LAO DIGIT ZERO..16#LAO DIGIT NINE
16#0F20..16#0F29    ; Numeric % Nd  [10] TIBETAN DIGIT ZERO..16#TIBETAN DIGIT NINE
16#1040..16#1049    ; Numeric % Nd  [10] MYANMAR DIGIT ZERO..16#MYANMAR DIGIT NINE
16#1090..16#1099    ; Numeric % Nd  [10] MYANMAR SHAN DIGIT ZERO..16#MYANMAR SHAN DIGIT NINE
16#17E0..16#17E9    ; Numeric % Nd  [10] KHMER DIGIT ZERO..16#KHMER DIGIT NINE
16#1810..16#1819    ; Numeric % Nd  [10] MONGOLIAN DIGIT ZERO..16#MONGOLIAN DIGIT NINE
16#1946..16#194F    ; Numeric % Nd  [10] LIMBU DIGIT ZERO..16#LIMBU DIGIT NINE
16#19D0..16#19D9    ; Numeric % Nd  [10] NEW TAI LUE DIGIT ZERO..16#NEW TAI LUE DIGIT NINE
16#1A80..16#1A89    ; Numeric % Nd  [10] TAI THAM HORA DIGIT ZERO..16#TAI THAM HORA DIGIT NINE
16#1A90..16#1A99    ; Numeric % Nd  [10] TAI THAM THAM DIGIT ZERO..16#TAI THAM THAM DIGIT NINE
16#1B50..16#1B59    ; Numeric % Nd  [10] BALINESE DIGIT ZERO..16#BALINESE DIGIT NINE
16#1BB0..16#1BB9    ; Numeric % Nd  [10] SUNDANESE DIGIT ZERO..16#SUNDANESE DIGIT NINE
16#1C40..16#1C49    ; Numeric % Nd  [10] LEPCHA DIGIT ZERO..16#LEPCHA DIGIT NINE
16#1C50..16#1C59    ; Numeric % Nd  [10] OL CHIKI DIGIT ZERO..16#OL CHIKI DIGIT NINE
16#A620..16#A629    ; Numeric % Nd  [10] VAI DIGIT ZERO..16#VAI DIGIT NINE
16#A8D0..16#A8D9    ; Numeric % Nd  [10] SAURASHTRA DIGIT ZERO..16#SAURASHTRA DIGIT NINE
16#A900..16#A909    ; Numeric % Nd  [10] KAYAH LI DIGIT ZERO..16#KAYAH LI DIGIT NINE
16#A9D0..16#A9D9    ; Numeric % Nd  [10] JAVANESE DIGIT ZERO..16#JAVANESE DIGIT NINE
16#A9F0..16#A9F9    ; Numeric % Nd  [10] MYANMAR TAI LAING DIGIT ZERO..16#MYANMAR TAI LAING DIGIT NINE
16#AA50..16#AA59    ; Numeric % Nd  [10] CHAM DIGIT ZERO..16#CHAM DIGIT NINE
16#ABF0..16#ABF9    ; Numeric % Nd  [10] MEETEI MAYEK DIGIT ZERO..16#MEETEI MAYEK DIGIT NINE
16#104A0..16#104A9  ; Numeric % Nd  [10] OSMANYA DIGIT ZERO..16#OSMANYA DIGIT NINE
16#11066..16#1106F  ; Numeric % Nd  [10] BRAHMI DIGIT ZERO..16#BRAHMI DIGIT NINE
16#110F0..16#110F9  ; Numeric % Nd  [10] SORA SOMPENG DIGIT ZERO..16#SORA SOMPENG DIGIT NINE
16#11136..16#1113F  ; Numeric % Nd  [10] CHAKMA DIGIT ZERO..16#CHAKMA DIGIT NINE
16#111D0..16#111D9  ; Numeric % Nd  [10] SHARADA DIGIT ZERO..16#SHARADA DIGIT NINE
16#112F0..16#112F9  ; Numeric % Nd  [10] KHUDAWADI DIGIT ZERO..16#KHUDAWADI DIGIT NINE
16#11450..16#11459  ; Numeric % Nd  [10] NEWA DIGIT ZERO..16#NEWA DIGIT NINE
16#114D0..16#114D9  ; Numeric % Nd  [10] TIRHUTA DIGIT ZERO..16#TIRHUTA DIGIT NINE
16#11650..16#11659  ; Numeric % Nd  [10] MODI DIGIT ZERO..16#MODI DIGIT NINE
16#116C0..16#116C9  ; Numeric % Nd  [10] TAKRI DIGIT ZERO..16#TAKRI DIGIT NINE
16#11730..16#11739  ; Numeric % Nd  [10] AHOM DIGIT ZERO..16#AHOM DIGIT NINE
16#118E0..16#118E9  ; Numeric % Nd  [10] WARANG CITI DIGIT ZERO..16#WARANG CITI DIGIT NINE
16#11C50..16#11C59  ; Numeric % Nd  [10] BHAIKSUKI DIGIT ZERO..16#BHAIKSUKI DIGIT NINE
16#11D50..16#11D59  ; Numeric % Nd  [10] MASARAM GONDI DIGIT ZERO..16#MASARAM GONDI DIGIT NINE
16#16A60..16#16A69  ; Numeric % Nd  [10] MRO DIGIT ZERO..16#MRO DIGIT NINE
16#16B50..16#16B59  ; Numeric % Nd  [10] PAHAWH HMONG DIGIT ZERO..16#PAHAWH HMONG DIGIT NINE
16#1D7CE..16#1D7FF  ; Numeric % Nd  [50] MATHEMATICAL BOLD DIGIT ZERO..16#MATHEMATICAL MONOSPACE DIGIT NINE
16#1E950..16#1E959  ; Numeric % Nd  [10] ADLAM DIGIT ZERO..16#ADLAM DIGIT NINE

% Total code points: 581

% ================================================

16#005F          ; ExtendNumLet % Pc       LOW LINE
16#202F          ; ExtendNumLet % Zs       NARROW NO-BREAK SPACE
16#203F..16#2040    ; ExtendNumLet % Pc   [2] UNDERTIE..16#CHARACTER TIE
16#2054          ; ExtendNumLet % Pc       INVERTED UNDERTIE
16#FE33..16#FE34    ; ExtendNumLet % Pc   [2] PRESENTATION FORM FOR VERTICAL LOW LINE..16#PRESENTATION FORM FOR VERTICAL WAVY LOW LINE
16#FE4D..16#FE4F    ; ExtendNumLet % Pc   [3] DASHED LOW LINE..16#WAVY LOW LINE
16#FF3F          ; ExtendNumLet % Pc       FULLWIDTH LOW LINE

% Total code points: 11

% ================================================

16#261D          ; E_Base % So       WHITE UP POINTING INDEX
16#26F9          ; E_Base % So       PERSON WITH BALL
16#270A..16#270D    ; E_Base % So   [4] RAISED FIST..16#WRITING HAND
16#1F385         ; E_Base % So       FATHER CHRISTMAS
16#1F3C2..16#1F3C4  ; E_Base % So   [3] SNOWBOARDER..16#SURFER
16#1F3C7         ; E_Base % So       HORSE RACING
16#1F3CA..16#1F3CC  ; E_Base % So   [3] SWIMMER..16#GOLFER
16#1F442..16#1F443  ; E_Base % So   [2] EAR..16#NOSE
16#1F446..16#1F450  ; E_Base % So  [11] WHITE UP POINTING BACKHAND INDEX..16#OPEN HANDS SIGN
16#1F46E         ; E_Base % So       POLICE OFFICER
16#1F470..16#1F478  ; E_Base % So   [9] BRIDE WITH VEIL..16#PRINCESS
16#1F47C         ; E_Base % So       BABY ANGEL
